ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,subregion,county_fips,region_name,region_code,numerator,denominator,ratex1000,LL_95CI,UL_95CI,se,rse,CA_decile,RR_city2state,version,,lat,long
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,11656,Casa Conejo CDP,ventura,6111,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,12669,Channel Islands Beach CDP,ventura,6111,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,22370,El Rio CDP,ventura,6111,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,24092,Fillmore,ventura,6111,Southern California,14,32,15206,2.104432461,1.375283814,2.833581108,0.372014616,17.67766953,7,0.45,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,39735,Lake Sherwood CDP,ventura,6111,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,46702,Meiners Oaks CDP,ventura,6111,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,48046,Mira Monte CDP,ventura,6111,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,49138,Moorpark,ventura,6111,Southern California,14,57,36919,1.543920475,1.14310584,1.944735109,0.204497263,13.24532357,8,0.33,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,53116,Oak Park CDP,ventura,6111,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,53182,Oak View CDP,ventura,6111,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,53476,Ojai,ventura,6111,Southern California,14,17,7765,2.189311011,1.148578619,3.230043403,0.530985914,24.2535625,7,0.47,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,54652,Oxnard,ventura,6111,Southern California,14,771,187357,4.115138479,3.824660418,4.40561654,0.148203092,3.60141203,4,0.88,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,57372,Piru CDP,ventura,6111,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,58296,Port Hueneme,ventura,6111,Southern California,14,81,21440,3.777985075,2.955223881,4.600746269,0.419776119,11.11111111,5,0.81,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,72282,Smartsville CDP,yuba,6115,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,39.1404,-121.6169
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,70042,Santa Paula,ventura,6111,Southern California,14,108,28603,3.77582771,3.063702496,4.487952924,0.363329191,9.622504487,5,0.81,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,70130,Santa Rosa Valley CDP,ventura,6111,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,70140,Santa Susana CDP,ventura,6111,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,70322,Saticoy CDP,ventura,6111,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,72016,Simi Valley,ventura,6111,Southern California,14,155,121538,1.275321299,1.074546206,1.476096391,0.102436272,8.032193289,9,0.27,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,78582,Thousand Oaks,ventura,6111,Southern California,14,163,123735,1.317331394,1.115095932,1.519566855,0.103181358,7.8326045,9,0.28,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,65042,Ventura,ventura,6111,Southern California,14,368,103997,3.538563612,3.177021269,3.900105956,0.18446038,5.212860351,5,0.75,14APR13:11:23:30,,34.2805,-119.2945
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,13784,Clarksburg CDP,yolo,6113,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,18100,Davis,yolo,6113,Sacramento Area,8,151,62994,2.397053688,2.014717541,2.779389834,0.195069463,8.137884588,7,0.51,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,20228,Dunnigan CDP,yolo,6113,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,22846,Esparto CDP,yolo,6113,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,31540,Guinda CDP,yolo,6113,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,38800,Knights Landing CDP,yolo,6113,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,45064,Madison CDP,yolo,6113,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,49045,Monument Hills CDP,yolo,6113,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,81302,University of California Davis CDP,yolo,6113,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,84816,West Sacramento,yolo,6113,Sacramento Area,8,189,49646,3.806953229,3.264199632,4.349706826,0.276915101,7.273929675,5,0.81,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,86034,Winters,yolo,6113,Sacramento Area,8,10,7074,1.413627368,0.537452048,2.289802688,0.447028225,31.6227766,9,0.3,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,86328,Woodland,yolo,6113,Sacramento Area,8,158,55138,2.865537379,2.418716349,3.312358409,0.227969914,7.955572842,6,0.61,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,86804,Yolo CDP,yolo,6113,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.733,-121.8073
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,4576,Beale AFB CDP,yuba,6115,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,39.1404,-121.6169
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,10676,Camptonville CDP,yuba,6115,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,39.1404,-121.6169
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,12612,Challenge-Brownsville CDP,yuba,6115,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,39.1404,-121.6169
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,19416,Dobbins CDP,yuba,6115,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,39.1404,-121.6169
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,41572,Linda CDP,yuba,6115,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,39.1404,-121.6169
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,42412,Loma Rica CDP,yuba,6115,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,39.1404,-121.6169
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,46170,Marysville,yuba,6115,Sacramento Area,8,84,11638,7.217735006,5.674196879,8.761273133,0.787519453,10.91089451,2,1.54,14APR13:11:23:30,,39.1404,-121.6169
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,53714,Olivehurst CDP,yuba,6115,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,39.1404,-121.6169
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,57829,Plumas Lake CDP,yuba,6115,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,39.1404,-121.6169
752,Number of Violent Crimes per 1000 Population,2009,9,Total,PL,85012,Wheatland,yuba,6115,Sacramento Area,8,4,3771,1.060726598,0.021214532,2.100238664,0.530363299,50,9,0.23,14APR13:11:23:30,,39.1404,-121.6169
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,562,Alameda,alameda,6001,Bay Area,1,173,71016,2.436070745,2.073057128,2.799084362,0.185211029,7.602859213,6,0.56,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,674,Albany,alameda,6001,Bay Area,1,37,16096,2.298707754,1.558013509,3.039401998,0.377905227,16.43989873,7,0.53,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,2980,Ashland CDP,alameda,6001,Bay Area,1,,,,,,,,,,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,6000,Berkeley,alameda,6001,Bay Area,1,533,102700,5.189873418,4.749268609,5.630478226,0.224798372,4.331480818,3,1.19,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,11964,Castro Valley CDP,alameda,6001,Bay Area,1,,,,,,,,,,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,12902,Cherryland CDP,alameda,6001,Bay Area,1,,,,,,,,,,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,20018,Dublin,alameda,6001,Bay Area,1,69,46209,1.493215607,1.140882019,1.845549195,0.179762035,12.03858531,8,0.34,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,22594,Emeryville,alameda,6001,Bay Area,1,128,10207,12.54041344,10.36789765,14.71292923,1.108426423,8.838834765,1,2.88,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,23350,Fairview CDP,alameda,6001,Bay Area,1,,,,,,,,,,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,26000,Fremont,alameda,6001,Bay Area,1,488,205477,2.374961675,2.164243126,2.585680223,0.107509464,4.526787302,6,0.54,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,33000,Hayward,alameda,6001,Bay Area,1,652,144509,4.511829713,4.165503811,4.858155615,0.176696889,3.91630225,3,1.04,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,41992,Livermore,alameda,6001,Bay Area,1,323,81769,3.950152258,3.51935925,4.380945266,0.219792351,5.564148841,4,0.91,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,50916,Newark,alameda,6001,Bay Area,1,187,42099,4.441910734,3.805254356,5.078567113,0.324824683,7.312724241,3,1.02,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,53000,Oakland,alameda,6001,Bay Area,1,6267,409723,15.29569978,14.91699954,15.67440001,0.193214406,1.263194287,1,3.51,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,56938,Piedmont,alameda,6001,Bay Area,1,4,10519,0.380264284,0.007605286,0.752923282,0.190132142,50,10,0.09,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,57792,Pleasanton,alameda,6001,Bay Area,1,78,67823,1.150052342,0.894825483,1.405279202,0.130217786,11.32277034,9,0.26,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,68084,San Leandro,alameda,6001,Bay Area,1,347,78447,4.423368644,3.957949258,4.88878803,0.237458871,5.368281271,3,1.01,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,68112,San Lorenzo CDP,alameda,6001,Bay Area,1,,,,,,,,,,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,77042,Sunol CDP,alameda,6001,Bay Area,1,,,,,,,,,,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,81204,Union City,alameda,6001,Bay Area,1,324,73356,4.41681662,3.935874366,4.897758875,0.245378701,5.555555556,3,1.01,14APR13:11:23:30,,37.765205,-122.241638
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,1228,Alpine Village CDP,alpine,6003,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,32.8350500 -116.7664100,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,4716,Bear Valley,alpine,6003,Central/Southeast Sierra,3,1,4655,0.214822771,0,0.635875403,0.214822771,100,10,0.05,14APR13:11:23:30,,32.8350500 -116.7664100,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,38646,Kirkwood CDP,alpine,6003,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,32.8350500 -116.7664100,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,45988,Markleeville CDP,alpine,6003,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,32.8350500 -116.7664100,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,47086,Mesa Vista CDP,alpine,6003,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,32.8350500 -116.7664100,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,1514,Amador City city,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,8680,Buckhorn CDP,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,8828,Buena Vista CDP,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,10042,Camanche North Shore CDP,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,10044,Camanche Village CDP,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,19976,Drytown CDP,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,23980,Fiddletown CDP,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,36672,Ione,amador,6005,Central/Southeast Sierra,3,24,7744,3.099173554,1.859245895,4.339101213,0.632616153,20.41241452,5,0.71,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,36980,Jackson,amador,6005,Central/Southeast Sierra,3,22,4258,5.166744951,3.00769965,7.325790251,1.101553725,21.32007164,3,1.19,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,46100,Martell CDP,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,57148,Pine Grove CDP,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,57330,Pioneer CDP,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,57834,Plymouth city,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,59896,Red Corral CDP,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,61124,River Pines CDP,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,77392,Sutter Creek,amador,6005,Central/Southeast Sierra,3,4,2690,1.486988848,0.029739777,2.944237918,0.743494424,50,8,0.34,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,83094,Volcano CDP,amador,6005,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,38.48194,120.84472
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,3792,Bangor CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,6070,Berry Creek CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,6560,Biggs,butte,6007,Butte,2,3,1815,1.652892562,0,3.523316575,0.954297966,57.73502692,8,0.38,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,9310,Butte Creek Canyon CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,9318,Butte Meadows CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,9324,Butte Valley CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,12818,Cherokee CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,13014,Chico,butte,6007,Butte,2,245,85630,2.861146794,2.502874546,3.219419043,0.182791964,6.38876565,6,0.66,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,14148,Clipper Mills CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,14442,Cohasset CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,16035,Concow CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,20270,Durham CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,24750,Forbestown CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,24918,Forest Ranch CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,31260,Gridley,butte,6007,Butte,2,48,6528,7.352941177,5.272782118,9.433100235,1.061305642,14.43375673,1,1.69,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,34428,Honcut CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,38024,Kelly Ridge CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,45120,Magalia CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,51574,Nord CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,54386,Oroville,butte,6007,Butte,2,218,14718,14.81179508,12.84555964,16.77803052,1.003181347,6.772854615,1,3.4,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,54388,Oroville East CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,55086,Palermo CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,55520,Paradise,butte,6007,Butte,2,104,26424,3.935815925,3.179376457,4.692255393,0.385938504,9.805806757,4,0.9,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,59115,Rackerby CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,60662,Richvale CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,62200,Robinson Mill CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,73178,South Oroville CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,74186,Stirling City CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,78470,Thermalito CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,86678,Yankee Hill CDP,butte,6007,Butte,2,,,,,,,,,,14APR13:11:23:30,,39.746159-121.843834,
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,2770,Arnold CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,3316,Avery CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,2112,City of Angels,calaveras,6009,Central/Southeast Sierra,3,11,3774,2.914679385,1.19221394,4.63714483,0.878808901,30.15113446,6,0.67,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,16210,Copperopolis CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,19570,Dorrington CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,24897,Forest Meadows CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,48480,Mokelumne Hill CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,49628,Mountain Ranch CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,50034,Murphys CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,59220,Rail Road Flat CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,59426,Rancho Calaveras CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,64420,San Andreas CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,81652,Vallecito CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,81890,Valley Springs CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,83304,Wallace CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,84732,West Point CDP,calaveras,6009,Central/Southeast Sierra,3,,,,,,,,,,14APR13:11:23:30,,?38.12750,-120.85833
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,2420,Arbuckle CDP,colusa,6011,Northern Sacramento Valley,7,,,,,,,,,,14APR13:11:23:30,,39.21444,-122.00944
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,14554,College City CDP,colusa,6011,Northern Sacramento Valley,7,,,,,,,,,,14APR13:11:23:30,,39.21444,-122.00944
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,14946,Colusa,colusa,6011,Northern Sacramento Valley,7,11,5952,1.84811828,0.75595017,2.940286389,0.557228627,30.15113446,7,0.42,14APR13:11:23:30,,39.21444,-122.00944
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,31288,Grimes CDP,colusa,6011,Northern Sacramento Valley,7,,,,,,,,,,14APR13:11:23:30,,39.21444,-122.00944
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,42230,Lodoga CDP,colusa,6011,Northern Sacramento Valley,7,,,,,,,,,,14APR13:11:23:30,,39.21444,-122.00944
752,Number of Violent Crimes per 1000 Population,2010,9,Total,PL,46338,Maxwell CDP,colusa,6011,Northern Sacramento Valley,7,,,,,,,,,,14APR13:11:23:30,,39.21444,-122.00944
